,title,about,price,rating,reviews,market,link,req
16,"16"" Ноутбук LUNNEN Ground 16 (2025), AMD Ryzen 7 5825U, RAM 16 ГБ, SSD 512 ГБ, IPS 1920x1200, Windows 11 Home, цвет Light Gray, LL6FAWG03",{},55539,4.8,959,yand,https://market.yandex.ru/product--16-noutbuk-lunnen-ground-16-2025-amd-ryzen-7-5825u-ram-16-gb-ssd-512-gb-ips-1920x1200-windows-11-home-tsvet-light-gray-ll6fawg03/816830091?hid=90401&sku=103590620409&show-uid=17467151365631966168606000&from-show-uid=17467151365631966168606000&cpa=1&do-waremd5=JuAuZ2dm2ZRUCqcSXj55HA&cpc=et9UZpWVAf2_J35kfucMnMQdcRycGj7lUUN5LETM3wHFzOyaARKQFfM7PG2hvHPp1xbPxEhN1HuE1Rg5JpTxK9CwiwNEth_mF6-3PzqniudBpgBFF3zlBHD2PKUCin7csBHJyYYzKwDX0TJ9Ypt5SRPvmNqVpbxW6iLG7Xcsk3S6e8xugXBFtw67rlDIpCPivLRjKmtyWwoNBa0SDlWOWSG76-jCL0fEC7LgJqWKs_Y%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORBUILXd8QEo5aPLJ4B95u0G&uniqueId=83022309,Ноутбук
17,"16"" Ноутбук LUNNEN Ground 16 (2024), AMD Ryzen 7 5800U, RAM 16 ГБ, SSD 512 ГБ, IPS Full HD 1920x1080, Windows 11 Home, цвет Light Gray, LL6FAWG02",{},49490,4.8,779,yand,https://market.yandex.ru/product--16-noutbuk-lunnen-ground-16-2024-amd-ryzen-7-5800u-ram-16-gb-ssd-512-gb-ips-full-hd-1920x1080-windows-11-home-tsvet-light-gray-ll6fawg02/816819977?hid=90401&sku=103590605319&show-uid=17467151365631971641606000&from-show-uid=17467151365631971641606000&cpa=1&do-waremd5=jXBn1rKYMpqSPlb62VjkSA&cpc=et9UZpWVAf3z14UyeUhc4iuJtQSsRrgxp8e2TdL7Eg-872nbB111X3aXKc12F1ywbrolriuheB3RvE2vHlhT8APCLC91RX37xaYrplPE8s6ekcteqfFCTTLagw77BnMp69f3xCV9cGZGSbbyNoxF2GJcf-2QRx1Uml9ypG6tP2BSfbu00MR4WC7ymr_P7V-ayd8f2yZ_2boLf3RM-Q5NBFCBon1lDVrKCebvwydtfJk%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORBUILXd8QEo5aPLJ4B95u0G&uniqueId=83022309,Ноутбук
18,"16"" Ноутбук LUNNEN Ground 16 (2025), AMD Ryzen 7 5825U, RAM 16 ГБ, SSD 512 ГБ, IPS 1920x1200, Windows 11 Home, цвет Sargasso Sea, LL6FAWL03",{},55539,4.8,959,yand,https://market.yandex.ru/product--16-noutbuk-lunnen-ground-16-2025-amd-ryzen-7-5825u-ram-16-gb-ssd-512-gb-ips-1920x1200-windows-11-home-tsvet-light-gray-ll6fawg03/816830091?hid=90401&sku=103590620453&show-uid=17467151365641981830106000&from-show-uid=17467151365641981830106000&cpa=1&do-waremd5=OocMDfZ03PSdVCcRfQ9wDw&cpc=et9UZpWVAf1-09BU2kl0e7L7aiGpvDwFt1pGkNyK9Js8c3AfCbLozXEvK8NxIQrUWMSKhdz1cyVozo-OyyQf2-Zz9JO0LfSU1EGQzgO8KWi9uqE7S7kSgMw50SWx6Ix0rbZi1eL4UHXx1n9EgSAcqmcjU-OwW4kPEK3Z6drGc9YqB-Tr3Df1Iz4lZ4M9RaqisJYyoYMY70k0hEWukgePL4LnXvoKErn2CMB1rg57zfo%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORBUILXd8QEo5aPLJ4B95u0G&uniqueId=83022309,Ноутбук
19,"14"" Ноутбук LUNNEN Ground 14 (2025), AMD Ryzen 7 5825U, RAM 16 ГБ, SSD 512 ГБ, IPS 1920x1200, Windows 11 Home, цвет Light Gray, LL4FAWG01",{},49490,4.7,285,yand,https://market.yandex.ru/product--14-noutbuk-lunnen-ground-14-amd-ryzen-7-5825u-ram-16-gb-ssd-512-gb-ips-1920x1200-windows-11-home-tsvet-light-gray-ll4fawg01/816837024?hid=90401&sku=103590610323&show-uid=17467151365651994989106000&from-show-uid=17467151365651994989106000&cpa=1&do-waremd5=YQW6u2LKHsO6HpUi4ua11g&cpc=et9UZpWVAf1Rxs51Wazs4du-iGbcp6F6wWKkiLjY8AaoRxjuabmtrAEPkKv7DNzW3QbUrNUEInygtCJHYuA3T4U4ZVfVA9dQhJUPJhJZd_M04CgTk9Q_pnJElX5CAXgSjB3w205vPsb4E6v-b3bZPVU2aOmiJhMI3VKWVbq3anZvwU9SbMLxcteb5JPdJyJydfAsZH40-UxFZtNCfBUS_WXhQXnr0ev6HrhyoMDmoF0%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORBUILXd8QEo5aPLJ4B95u0G&uniqueId=83022309,Ноутбук
20,"14"" Ноутбук LUNNEN Ground 14 (2025), AMD Ryzen 7 5825U, RAM 16 ГБ, SSD 512 ГБ, IPS 1920x1200, Windows 11 Home, цвет Silver Sea, LL4FAWL01",{},49490,4.7,285,yand,https://market.yandex.ru/product--14-noutbuk-lunnen-ground-14-amd-ryzen-7-5825u-ram-16-gb-ssd-512-gb-ips-1920x1200-windows-11-home-tsvet-light-gray-ll4fawg01/816837024?hid=90401&sku=103590615243&show-uid=17467151365662003157806000&from-show-uid=17467151365662003157806000&cpa=1&do-waremd5=2Qc6M_8mq3SUnSiL6hjlLg&cpc=et9UZpWVAf1aK70_xMqlmiNkM5eXp30W8Wayps-bly2J36f1XyIOQ6W-OK_rNReQPnibOBsVN4yuib7iADkbS-r6u2SqmchU6Q5CdLAMT_tWL4XLARhS6phseQiIN3YCc42AZCupZ18IL6zA7NNoj6S-zLpKcdTNJjvK5NbIypvPFKXndlZ9GWtjxqPmTQYWEWmduFvBWVDxUMmwV-ED6GHlyP37q389P5u6D724Pv8%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORBUILXd8QEo5aPLJ4B95u0G&uniqueId=83022309,Ноутбук
21,"16"" Ноутбук LUNNEN Ground 16 (2025), AMD Ryzen 7 5825U, RAM 16 ГБ, SSD 512 ГБ, IPS 1920x1200, Windows 11 Home, цвет Light Gray, LL6FAWG03",{},55539,4.8,959,yand,https://market.yandex.ru/product--16-noutbuk-lunnen-ground-16-2025-amd-ryzen-7-5825u-ram-16-gb-ssd-512-gb-ips-1920x1200-windows-11-home-tsvet-light-gray-ll6fawg03/816830091?hid=90401&sku=103590620409&show-uid=17467151365662024328906000&from-show-uid=17467151365662024328906000&cpa=1&do-waremd5=JuAuZ2dm2ZRUCqcSXj55HA&cpc=et9UZpWVAf2_J35kfucMnMQdcRycGj7lUUN5LETM3wHFzOyaARKQFfM7PG2hvHPp1xbPxEhN1HuE1Rg5JpTxK9CwiwNEth_mF6-3PzqniudBpgBFF3zlBBn6HrtlKFuPrgOe0Xengtp2XE6vJ8ddZzwZV4-CyMeLol_W-_SbxCzu5TOFJ4Od66UR65k9fTB43EZ2ABLgqbsmc5zYKx6fmXA-yDABmDJKNy9CRnIWvGQ%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORBUILXd8QEo5aPLJ4B95u0G&uniqueId=83022309,Ноутбук
22,"16"" Ноутбук LUNNEN Outer 16, Intel Core i7-13620H, RAM 16 ГБ, SSD 512 ГБ, IPS 2560x1600, Windows 11 Home, цвет Stone Moondust, LL6FIWO05",{},66320,4.7,32,yand,https://market.yandex.ru/product--16-noutbuk-lunnen-outer-16-intel-core-i7-13620h-ram-16-gb-ssd-512-gb-ips-2560x1600-windows-11-home-tsvet-stone-moondust-ll6fiwo05/816837127?hid=90401&sku=103590604361&show-uid=17467151365672044112906000&from-show-uid=17467151365672044112906000&cpa=1&do-waremd5=tUVnRJqkFNXaHG_AcpgOcQ&cpc=et9UZpWVAf08NzlNoFD_gFts-Hmm4vgwRXOPlO8HWrkepDEuLYecsZ1KJ6nYtlScHqh3WKSHEkcNq6RcWOnzIeXwKvJWMo7U40sRjjvDqXy63OajCETctSH3E5rOJPbPioygBx9ZZSC2pKA_DmlRWNRgZfmek_eMsJoKU9JykdAH7467uiaARVu8rxvnWT6FTP7d0GYRpzlunUD05I8uPLdQojThsPLY2sU-8rBbPGE%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORBUILXd8QEo5aPLJ4B95u0G&uniqueId=83022309,Ноутбук
23,"16"" Ноутбук LUNNEN Outer 16, Intel Core i7-13620H, RAM 16 ГБ, SSD 512 ГБ, IPS 2560x1600, Windows 11 Home, цвет Polar Grey, LL6FIWG05",{},66320,4.7,32,yand,https://market.yandex.ru/product--16-noutbuk-lunnen-outer-16-intel-core-i7-13620h-ram-16-gb-ssd-512-gb-ips-2560x1600-windows-11-home-tsvet-polar-grey-ll6fiwg05/816819008?hid=90401&sku=103590605398&show-uid=17467151365682055486206000&from-show-uid=17467151365682055486206000&cpa=1&do-waremd5=b2Pxmkbd8mF5S4ke_UGQzw&cpc=et9UZpWVAf3PhBgSjUJZSdHuG-Abq87SMhby3Iv-bc7epVH9dOTjEtPd5vol3WZwXnIHuM-ySno0EpRNa8TmQyZ7a0lV6hAqaygmVJI7cvhSKE---q81aKLnDYaeyC4fXN-IuJftWi5NRrIUSTy5KYStcPeLBCWcorjATAE4hdzDhl1uK-lnb-hyE6se1WPtDLrvUr2FBdirDixz-eon8xCd_HHJ5Qwa35vGLhZ7T8E%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORBUILXd8QEo5aPLJ4B95u0G&uniqueId=83022309,Ноутбук
24,"16"" Ноутбук LUNNEN Outer 16, AMD Ryzen 7 7840HS, RAM 16 ГБ, SSD 512 ГБ, IPS 2560x1600, Windows 11 Home, цвет Stone Moondust, LL6FAWO06",{},74240,4.4,47,yand,https://market.yandex.ru/product--16-noutbuk-lunnen-outer-16-amd-ryzen-7-7840hs-ram-16-gb-ssd-512-gb-ips-2560x1600-windows-11-home-tsvet-stone-moondust-ll6fawo06/816837099?hid=90401&sku=103590615414&show-uid=17467151365682076393406000&from-show-uid=17467151365682076393406000&cpa=1&do-waremd5=G30fnHKUy-bRpDdSbqdDLA&cpc=et9UZpWVAf2KRuOmYUJCNj0BhY30qnGFlPY4XFyzp2MbZ5H0wejyOG43pfBwIs1HpiU4xfEmPpTj_loafay_L98mbe8MwwlKOyG8nn8B3wIm9soN9rX-5IvI2VDTC3aIRjnWdwZo_QxXCHM5soOHwWQmGr3VoonOCYbEsqaaf-pOp_nRwlR_biChOJWamqx9SFqkQjOSfv02gtYVN7Q2m7LRIKJOoQfB2njCP1mZ7EA%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORBUILXd8QEo5aPLJ4B95u0G&uniqueId=83022309,Ноутбук
25,"16"" Ноутбук LUNNEN Outer 16, AMD Ryzen 7 7840HS, RAM 16 ГБ, SSD 512 ГБ, IPS 2560x1600, Windows 11 Home, цвет Polar Grey, LL6FAWG06",{},74240,4.4,47,yand,https://market.yandex.ru/product--16-noutbuk-lunnen-outer-16-amd-ryzen-7-7840hs-ram-16-gb-ssd-512-gb-ips-2560x1600-windows-11-home-tsvet-polar-grey-ll6fawg06/816828106?hid=90401&sku=103590610447&show-uid=17467151365692111860706000&from-show-uid=17467151365692111860706000&cpa=1&do-waremd5=pI93eBO2L3NcLmOEPFXFWw&cpc=et9UZpWVAf2t-ZWFu0no8G40HOsy1codpt0gyu--TTuwPG6OCj10q8ht6AQJs980WnOKpK5loYn_2ymqOAO_F_xvRnzXjwCkz-OTRR-sHTnypk4a_KvkZceR9HSl8XOryLYBIoGM_6weaPkKntu7JRtW-A5XzzDR-yNQdES_C3xvO2Xxn3i50Mr0eqCXyM-Zg96CTpq3_KlLf-sSIi3mDoItFUe7ezLa1lXUnp3DX5g%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORBUILXd8QEo5aPLJ4B95u0G&uniqueId=83022309,Ноутбук
26,Ноутбук WatchMe с процессором Intel Celeron и разрешением экрана 1920 x 1080,"{'Экран:': '15.6"" (1920x1080) P-IPS, 60 Гц', 'Процессор:': 'Intel Celeron N5095 (4x2.50 ГГц)', 'Память:': 'оперативная 16 ГБ (LPDDR4), SSD 512 ГБ, HDD 512 ГБ', 'Видеокарта:': 'Intel HD Graphics 500, SMA', 'Версия ОС:': 'Windows 11'}",23364,4.4,423,yand,https://market.yandex.ru/product--noutbuk-watchme-s-protsessorom-intel-celeron-i-razresheniem-ekrana-1920-x-1080/257400499?hid=90401&sku=103229251523&show-uid=17467151365864808087406004&from=search&cpa=1&do-waremd5=NBMVVc7Ti7ArUhru5DENjw&sponsored=1&cpc=et9UZpWVAf2hSYF8jEiy2Z_JsPMWcfy96g7y-jOlW7Os-48ns-mv25LY36r5T6_wc8g2BDycTj8nqdV1fr-VX_RGB0gH8rV2Ijz-AUc_sgJ9uoRhGXPOcLDkBXTmLGrWqG0AfmQOEhQbX915ftP5es9JHb6DVTWp27CFukkzkN5VLMMxmnQAL-QavYUFB4fvLiXqwnjJOvSjKX8W4xrBWevQsXiN8GlVntH6efh9HxXiih7ubNMiuJ9LcqzER4ty_7dXA5scH-INOsJfZ9VKim2HE5Jpyp6PnqlhHw6Rk1CdFGl8xo7JBwVKNVU0utqfvII43Gu9EWpkAcZuISnBOt3zSxcwOz0JbyYPM7FWAyhHC5TNYn5RXZswA4SXWCeFYL17iZk-VHNkd8B-g6K6_s_GrKi8Z8egqku_qFdEtr4ZCqwWAgRUAFqYi9PJinI5RNju3Q5iAWrtMzvpUdTSrUdvW7lFp8y_XgKwddY8uBWOGFGrKSaY8fN2lKLVcfbk0aT_IeoWC42ZKuMSNNr-H_5s-cOuXsME2Pz2iPA3Y-k%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORDnAYB95u0G&uniqueId=2517403,Ноутбук
27,"Ноутбук HONOR MagicBook X 16 2024 16"" DOS Intel Core i5 12450H 2 ГГц 8 ГБ SSD 512 ГБ Space Gray (5301AHHP)","{'Экран:': '16"" (1920x1200) IPS, 60 Гц', 'Процессор:': 'Intel Core i5 12450H (8x2 ГГц)', 'Память:': 'оперативная 8 ГБ (LPDDR4X), SSD 512 ГБ, HDD отсутствует', 'Видеокарта:': 'Intel UHD Graphics, SMA', 'Версия ОС:': 'DOS'}",35630,4.8,226,yand,https://market.yandex.ru/product--noutbuk-honor-magicbook-magicbook-x16-2023-16-1920x1080-intel-core-i5-12450h-ram-16gb-ssd-512gb-intel-uhd-graphics-dos-seryi-1-75-kg-5301ahhm/59992039?hid=90401&sku=102732507771&show-uid=17467151365864808087406005&from=search&cpa=1&do-waremd5=GDmM4AsT5SQZCNIh1L84uQ&sponsored=1&cpc=et9UZpWVAf1M5X0OTMJa4kvBgG71aZk1gF5Ia9uClc23Fo4aeEk-QP7wn9f3FEZBBQIWTtxp-9PClN7lZcW0XA1SBdi0SYRK8PdOW3ErgSd3WBu0SbYmKnzWishfMOcfD27q6OAmmrJPqOl5bLPeCtDsoLHOsxnzAZj_G2F14K6ilouQSUMYJhOSkALItMd2TPBhO_wLFHooTF8RyXG2uUptbNmf0O4t2ycbpVxvjne-yIuchE1tFSpQ1ZsvBZQqflSIZ3BunjBE-3kawyQlF2QLp7wsxZCYk1nTmZPPdpDIrrmkcc7I7zzozILOqr6OnI-z5YW0811t6XDBoavzo_mqa4zpm4O7wDcknKm2uYcYXJxeaiLkI8agFxk02XMLMgltYbUsENc2o5ndZn3Sfgh5TmTvlA08uerhnR_-KRqqVQwUugbutdYRPlBY4MIC4VFfLc5SZHlZUBYsqYR7rMW7uh0Equxs3Kw9B8PCQSE4rezRCK6dZ5hQJO7lTJBPv5THcLYs6RoQ-2FbEXB6DHMrA7aXlxOLxb-Oh2Hh1p0%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORDnAYB95u0G&uniqueId=924574,Ноутбук
28,"Ноутбук для работы и учебы 15.6"" Echips Taganay 1920x1080 IPS Intel Celeron N5095 16GB RAM SSD 512GB Win 11 Home","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel Celeron N5095 (4x2 ГГц)', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512 ГБ', 'Видеокарта:': 'Intel UHD Graphics, SMA', 'Версия ОС:': 'Windows 11 Home'}",24347,4.7,949,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-15-6-echips-taganay-1920x1080-ips-intel-celeron-n5095-16gb-ram-ssd-512gb-win-11-home/802276263?hid=90401&sku=103575126748&show-uid=17467151365864808087406006&from=search&cpa=1&do-waremd5=djiHbenkPG5t74M7a89UjQ&sponsored=1&cpc=et9UZpWVAf2KdBTN-qf5P8c1OWGG6We_cIXechYRC7eFPFpPmXFqzO_gWYFc4Nm0GQ7sT7G6UoU-g_R_fCPEHCtH-IliVrL3hpV5G7IPDCt5FggWF2mpooyCHVqxmgGoVfyn_i3DZ_-tB6eR6agPEcUGUn481Gr5zSvVqQRJJPmoNIj3RUDBz4KVj_94QO1W7qPWvQ1FpVQD1mpjv-ZJeW7D--8O8QlmMcNg9WuhRMS-KnnK2c9BhAAzwQS2rTm0AYMXClNxw1HzdriLbW8Cd61KfSTx07nrzABBhIze6MQGG71eYTvt9FAlQJaltVZRYF4eQpBiebj1wteGtJkrDQCOfOX0zV1FaIDLXxsIm99N3wpdsFNVzXHdX06DWewYM796ivHJHMKs8nYZnpmkvmONwbT1pp2uFxTj-WaLlyGXy5nldb0Z30d-7Z2ERhtJY9b0cTMfz-ad35x2onEcsJHKDREvdLfUiTJgdAu0U3iiOODTmcP7oEqBvMKIV7aX2aYh-DfpBEZHKB6jyHNh7Xrx5sBVq87DUagrK4OqrRI%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORCIAoB95u0G&uniqueId=89672278&cpm-adv=1,Ноутбук
29,"KUANLITU S433 R3 3200U, Ноутбук дюймов 14"", AMD Ryzen 3 3200U, 1920*1080(FHD), 60Hz, NTSC 45%, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Vega 3 Graphics, Linux, серебристый, Русская раскладка","{'Экран:': '14"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'AMD Ryzen 3 3200U (2x1.20 ГГц)', 'Память:': 'оперативная 8 ГБ (DDR4), SSD 512 ГБ', 'Видеокарта:': 'AMD Radeon Vega 3, SMA', 'Версия ОС:': 'Linux'}",18429,4.8,24,yand,https://market.yandex.ru/product--kuanlitu-s433-r3-3200u-noutbuk-diuimov-14-amd-ryzen-3-3200u-1920-1080-fhd-60hz-ntsc-45-ram-8-gb-ssd-512-gb-amd-radeon-vega-3-graphics-linux-serebristyi-russkaia-raskladka/121950215?hid=90401&sku=103051604058&show-uid=17467151365864808087406007&from=search&cpa=1&do-waremd5=OagPUsesBVG8HEkh9nfF0g&sponsored=1&cpc=et9UZpWVAf3jjbtjSQ8Lyw9VRIHsEUA13Y8X5x5MJW8Q_ikMF-NmuEmU7AriJoQRP8mfzDCGzP1qyoYeWycV_EM0oLMlvtaFvF3RCP1sckNr7LJmq4Qqe8hxajCH9RTJoO91Sg77y3_X9FaQZ63RegucMIOslw5IQe35aPU9vQBgqIi0nMdeNkrq7fTW9s0-YHKLctn3dcpJ9KXfcyF2nteMxwrJcourfnZE6ErszfKZaEEmP-JPe8P6zsi7W3y_55WIspFOS8rrNnBHd4BW02k9kKgiU3C0B2_oAwu-eKQWOvRQk1PQz7gd2QhEiBipS9AFTR07d0W31KAE1rEAaxIGfR7karnbnp8HwBV1dbmCe6dKrNnblDNBLlu30Pp3cAg_Qoqdcwb8Xc-TMxCoZqBuSdWFLMRCviioZjVxf1KxiobOWAhwPbOSm9eQ_mea7vnJX6r2PvTPhveBvuV6HRIfwqPO9Gbz2EMRETcQ7BgKexsVirBhLhF30AIruNPOjazVwO7jmoYDzn_8SRWUNcAhOwfQaUctLSjWLdpbmms%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORDnAYB95u0G&uniqueId=975700,Ноутбук
30,"Ноутбук для работы учебы и игр, 15.6 Like Electronics Like Smart Pro мощный с русской раскладкой","{'Экран:': '15.6"" (1920x1080) IPS, 60', 'Процессор:': 'Intel N95', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512', 'Видеокарта:': 'Intel UHD Graphics 710, 16 ГБ', 'Версия ОС:': 'Windows 11 Pro'}",25793,4.6,10,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-ucheby-i-igr-15-6-like-electronics-like-smart-pro-moshchnyi-s-russkoi-raskladkoi/834303805?hid=90401&sku=103609100927&show-uid=17467151365864808087406008&from=search&cpa=1&do-waremd5=2mkas54rxY3wtXLgHsf1aw&sponsored=1&cpc=et9UZpWVAf3tyHT-M-idqm1RYEfTdBp00oBV8fRQQgVqeWz9hoMraNUwAUVxGnJYXfWJSvxifa0y8opaw6R1ckadtFd9GCGHZhC3_YkBgcOcUhsr2JFXzb_IYsMWXVqDivxlbU_FIOQ9bUqY4ehyVHzFGv2iLeEgSBIDeK1l7ah5suX7hX7nARvPuC3wx-9GURtL4MTjsj3XtW-OEoHBB-tTco-q_B4WrSHZpQ6C-EZg0_NtawgtK01nawdRln_5xSWTyhZzaKtkIjQt8JyJvo6rRGhfVedTP_-DSko8iVtPZd_0b0GFARn_sOd0M5v-5bRACXNZjPMI7AeTz4VMc7DVVybej_dOL_hn2JWxtfK5MmrsyInVBwvI8q6DUtIrBHwrcTTh6vSDZoS9_7cPpcFzjNHPxYmVLciTDXRa6Z6SyV8c4D2E4AJdZTYI9p_72bdcUeMVjoFh2h9YRxFP_imxd7x6llGV5jx3cCiar8gI0f99OjFSI7a5U_X6qji8oQy4SU3G2I0jO_x34vYwLArW2zglpCdNJqzoZReL30g%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORDnAYB95u0G&uniqueId=52358894,Ноутбук
31,"Ноутбук для работы и учебы SkyX 15,6"" 4-ядра IPS 16Гб SSD 512 Гб","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel Celeron N5095 (4x2 ГГц)', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512 ГБ, HDD 0', 'Видеокарта:': 'Intel UHD Graphics, SMA', 'Версия ОС:': 'Windows 11'}",30723,4.9,117,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-skyx-15-6-4-iadra-ips-16gb-ssd-512-gb/502783311?hid=90401&sku=103415463952&show-uid=17467151365864808087406009&from=search&cpa=1&do-waremd5=HnQjbZwC6IM9587ZwlvQig&sponsored=1&cpc=et9UZpWVAf1zQRqEBuYrQK_ucrwza_DL3oY7-GiVbwAEVPGLC9bAQnMMk4-69AdpgS6H98nZNJ0W6KhUOYJ-UEmQ2o3_IHuiWakJMb9xsJxI9MrBYXm7jGKkLK-oxiFUZCBV7cuuvLOSpkXCbf6BNUv884DvRt8mUcZ2fqdfvWF-h8QrGD5FtBeeLYCDIjLjtBotURh2LYBNrre9ArsRizBtK-LJHStd5Fn9WgSMMUzXfPzJqjZqvfF6Q7R9OTMILbLG8RQw63SFR8fRum9gen5DQwT20zGME7Ftn1VfUPXUB8FJgUqkizJj0rG4kWJIyIsHp8e0ITkag888Zpz2S1Xx1HmQmGqhiiCe28HE4I5GS99r5Q-QnGf8p4GNPuSdH6e8kKb_LZXdXkxpcrEfP0EocbqsacgwaGO9eCf8byv2x63f_ZD3lc_auDuruk89MyNsfDoUWblFqJO1H1hbWFx-3BZv9XpA86EwR8nu-vJYTCTOjuW5V_WT_tQ9A9qpQFcf-DzFTsXg3UFZK5aC6XEhhYUWVRoJz6m8Kr6fjNM3kILPPsrplg%2C%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORDnAYB95u0G&uniqueId=159065027,Ноутбук
32,"Ноутбук для работы и учебы 14"" Echips Taganay, Intel Celeron N5095, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Home, серый, русская раскладка","{'Экран:': '14"" (1920x1080) IPS, 60', 'Процессор:': 'Intel Celeron N5095', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512', 'Видеокарта:': 'Intel UHD Graphics, SMA', 'Версия ОС:': 'Windows 11 Home'}",22310,4.7,949,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-14-echips-taganay-intel-celeron-n5095-ram-16-gb-ssd-512-gb-intel-uhd-graphics-windows-home-seryi-russkaia-raskladka/802134617?hid=90401&sku=4316925979&show-uid=17467151365864808087406010&from=search&cpa=1&do-waremd5=S8KuKfkydaLu7m-_A-LoSg&sponsored=1&cpc=et9UZpWVAf0eiB-qDxPDlkkfh0_dDZgVaJiaeLMNFE-66RCUB2xqZ6ZJ0hOyNBprGVNWFkOl34fpn0QenaRF_bzaZbMlOSRnIUDbRE3EHlBwiAr9Uy07NA42r8U6-qTHGnocVqUoS9C5Ag-SWW8GCtQ5wj8lQeFokxFgLYuAA0_USBcnFwKneBfOwvwRzdsY__FkXZo9xLmnf89IJN_YyGuMTYYQ83_MDp4duU_NPjP1rBtBYzyugtjeozmhUTdrXPxyc9FRMoDz_8y5G5qzBXiBReZDniwoTR4Q3ubzzXWuc11SM-WEpz7MSkD59KtTHyWXXnlO-9aVGwSpfn0irIYYfQ1dELHcyKXBiLIsPLXMq5fZtyCZTC9Mmha8TsQTlw94Pw6m6LNxkFaYtSpIHhrIBUEOVNONasV1J2piXaoav17m4TOnraq9iGweDIvJieAcMryV7PNdTmAojJsw44LMSViay5BCoO4zd7ywMouz4zxgh8_snbymix-G_wPXXxJnx5cuQlmu2fwNpFmduEKt1lTICP17HQsX7ncBQ0CJkCsfV96ewA%2C%2C&cc=CiBkYTEyNjYzNTM3Mzk5YjlmNTY5OWJmOTVkNzYzNzI0ORDnAYB95u0G&uniqueId=89672278,Ноутбук
